branch,method,feature,selection_count,selection_frequency
xgboost,random_bank_rep_02,RNA::DPM3,1,0.1
xgboost,random_bank_rep_02,RNA::EEF1A1P9,3,0.3
xgboost,random_bank_rep_02,RNA::EFNA2,1,0.1
xgboost,random_bank_rep_02,RNA::EGR1,1,0.1
xgboost,random_bank_rep_02,RNA::EIF1B,1,0.1
xgboost,random_bank_rep_02,RNA::ENPP7,1,0.1
xgboost,random_bank_rep_02,RNA::EXOC3,1,0.1
xgboost,random_bank_rep_02,RNA::FAF2,1,0.1
xgboost,random_bank_rep_02,RNA::FAM13AOS,1,0.1
xgboost,random_bank_rep_02,RNA::FAM190A,1,0.1
xgboost,random_bank_rep_02,RNA::FAM192A,1,0.1
xgboost,random_bank_rep_02,RNA::FAM40A,1,0.1
xgboost,random_bank_rep_02,RNA::FASTKD2,1,0.1
xgboost,random_bank_rep_02,RNA::FCRL3,1,0.1
xgboost,random_bank_rep_02,RNA::FETUB,1,0.1
xgboost,random_bank_rep_02,RNA::FICD,1,0.1
xgboost,random_bank_rep_02,RNA::FMOD,1,0.1
xgboost,random_bank_rep_02,RNA::FOLH1B,1,0.1
xgboost,random_bank_rep_02,RNA::FUK,1,0.1
xgboost,random_bank_rep_02,RNA::GATA2,1,0.1
xgboost,random_bank_rep_02,RNA::GATSL2,1,0.1
xgboost,random_bank_rep_02,RNA::GCSH,1,0.1
xgboost,random_bank_rep_02,RNA::GLIS1,1,0.1
xgboost,random_bank_rep_02,RNA::GMPS,1,0.1
xgboost,random_bank_rep_02,RNA::GPR143,1,0.1
xgboost,random_bank_rep_02,RNA::GTF2IRD2P1,1,0.1
xgboost,random_bank_rep_02,RNA::HAX1,1,0.1
xgboost,random_bank_rep_02,RNA::HDAC5,1,0.1
xgboost,random_bank_rep_02,RNA::HIST1H2BG,1,0.1
xgboost,random_bank_rep_02,RNA::HOXB2,1,0.1
xgboost,random_bank_rep_02,RNA::HSPA12B,1,0.1
xgboost,random_bank_rep_02,RNA::IFNE,1,0.1
xgboost,random_bank_rep_02,RNA::INPP1,1,0.1
xgboost,random_bank_rep_02,RNA::IRS4,1,0.1
xgboost,random_bank_rep_02,RNA::ITPKA,1,0.1
xgboost,random_bank_rep_02,RNA::KCNK15,1,0.1
xgboost,random_bank_rep_02,RNA::KDELR1,1,0.1
xgboost,random_bank_rep_02,RNA::KLHL15,1,0.1
xgboost,random_bank_rep_02,RNA::L3MBTL3,1,0.1
xgboost,random_bank_rep_02,RNA::LGSN,1,0.1
xgboost,random_bank_rep_02,RNA::LMO4,1,0.1
xgboost,random_bank_rep_02,RNA::LMOD1,1,0.1
xgboost,random_bank_rep_02,RNA::LOC100128573,1,0.1
xgboost,random_bank_rep_02,RNA::LOC100132724,1,0.1
xgboost,random_bank_rep_02,RNA::LOC146481,1,0.1
xgboost,random_bank_rep_02,RNA::LOC162632,1,0.1
xgboost,random_bank_rep_02,RNA::LOC341056,1,0.1
xgboost,random_bank_rep_02,RNA::LOC407835,1,0.1
xgboost,random_bank_rep_02,RNA::LOC441204,1,0.1
xgboost,random_bank_rep_02,RNA::LOC442454,1,0.1
xgboost,random_bank_rep_02,RNA::LOC442459,1,0.1
xgboost,random_bank_rep_02,RNA::LOC647309,1,0.1
xgboost,random_bank_rep_02,RNA::LRRC14,1,0.1
xgboost,random_bank_rep_02,RNA::MAK16,1,0.1
xgboost,random_bank_rep_02,RNA::MBNL2,1,0.1
xgboost,random_bank_rep_02,RNA::MCOLN1,1,0.1
xgboost,random_bank_rep_02,RNA::MGC16703,1,0.1
xgboost,random_bank_rep_02,RNA::MOCOS,1,0.1
xgboost,random_bank_rep_02,RNA::MRPL22,1,0.1
xgboost,random_bank_rep_02,RNA::MRS2,1,0.1
xgboost,random_bank_rep_02,RNA::MYBPC3,1,0.1
xgboost,random_bank_rep_02,RNA::NAA15,1,0.1
xgboost,random_bank_rep_02,RNA::NAP1L6,1,0.1
xgboost,random_bank_rep_02,RNA::NCRNA00169,1,0.1
xgboost,random_bank_rep_02,RNA::NEK5,1,0.1
xgboost,random_bank_rep_02,RNA::NEUROG3,1,0.1
xgboost,random_bank_rep_02,RNA::NFIA,1,0.1
xgboost,random_bank_rep_02,RNA::NFYC,1,0.1
xgboost,random_bank_rep_02,RNA::NKX2-8,1,0.1
xgboost,random_bank_rep_02,RNA::NPAT,1,0.1
xgboost,random_bank_rep_02,RNA::NPLOC4,1,0.1
xgboost,random_bank_rep_02,RNA::PABPC4,1,0.1
xgboost,random_bank_rep_02,RNA::PDE9A,1,0.1
xgboost,random_bank_rep_02,RNA::PGM5,1,0.1
xgboost,random_bank_rep_02,RNA::PHYH,1,0.1
xgboost,random_bank_rep_02,RNA::PLEKHH2,1,0.1
xgboost,random_bank_rep_02,RNA::PMPCA,1,0.1
xgboost,random_bank_rep_02,RNA::POU6F2,1,0.1
xgboost,random_bank_rep_02,RNA::PPIAL4C,3,0.3
xgboost,random_bank_rep_02,RNA::PRR5,1,0.1
xgboost,random_bank_rep_02,RNA::PRR5L,1,0.1
xgboost,random_bank_rep_02,RNA::PSD2,1,0.1
xgboost,random_bank_rep_02,RNA::PSMG1,1,0.1
xgboost,random_bank_rep_02,RNA::QDPR,1,0.1
xgboost,random_bank_rep_02,RNA::RAD51AP2,1,0.1
xgboost,random_bank_rep_02,RNA::RGS10,1,0.1
xgboost,random_bank_rep_02,RNA::RGS2,1,0.1
xgboost,random_bank_rep_02,RNA::RGS9,1,0.1
xgboost,random_bank_rep_02,RNA::RPL12,1,0.1
xgboost,random_bank_rep_02,RNA::RXFP3,1,0.1
xgboost,random_bank_rep_02,RNA::S100PBP,1,0.1
xgboost,random_bank_rep_02,RNA::S1PR2,1,0.1
xgboost,random_bank_rep_02,RNA::SCN4B,1,0.1
xgboost,random_bank_rep_02,RNA::SECISBP2,1,0.1
xgboost,random_bank_rep_02,RNA::SEPHS2,1,0.1
xgboost,random_bank_rep_02,RNA::SH3RF2,1,0.1
xgboost,random_bank_rep_02,RNA::SIGLEC6,1,0.1
xgboost,random_bank_rep_02,RNA::SIX5,1,0.1
xgboost,random_bank_rep_02,RNA::SLC22A2,1,0.1
xgboost,random_bank_rep_02,RNA::SLC25A3,1,0.1
xgboost,random_bank_rep_02,RNA::SPDYE3,1,0.1
xgboost,random_bank_rep_02,RNA::SRF,1,0.1
xgboost,random_bank_rep_02,RNA::SRP68,1,0.1
xgboost,random_bank_rep_02,RNA::TAF5L,1,0.1
xgboost,random_bank_rep_02,RNA::THRAP3,1,0.1
xgboost,random_bank_rep_02,RNA::TMEM233,1,0.1
xgboost,random_bank_rep_02,RNA::TMEM87A,1,0.1
xgboost,random_bank_rep_02,RNA::TNF,1,0.1
xgboost,random_bank_rep_02,RNA::TNFSF13B,2,0.2
xgboost,random_bank_rep_02,RNA::TRIM4,1,0.1
xgboost,random_bank_rep_02,RNA::TSPAN14,1,0.1
xgboost,random_bank_rep_02,RNA::TTC5,1,0.1
xgboost,random_bank_rep_02,RNA::TXLNA,2,0.2
xgboost,random_bank_rep_02,RNA::UPB1,1,0.1
xgboost,random_bank_rep_02,RNA::VASP,1,0.1
xgboost,random_bank_rep_02,RNA::VHL,1,0.1
xgboost,random_bank_rep_02,RNA::VPS52,1,0.1
xgboost,random_bank_rep_02,RNA::VPS53,1,0.1
xgboost,random_bank_rep_02,RNA::WDR77,1,0.1
xgboost,random_bank_rep_02,RNA::WLS,1,0.1
xgboost,random_bank_rep_02,RNA::WWC2,1,0.1
xgboost,random_bank_rep_02,RNA::ZBTB42,1,0.1
xgboost,random_bank_rep_02,RNA::ZMAT2,1,0.1
xgboost,random_bank_rep_02,RNA::ZNF443,1,0.1
xgboost,random_bank_rep_02,RNA::ZNF667,1,0.1
xgboost,random_bank_rep_02,RNA::ZSWIM1,1,0.1
xgboost,random_bank_rep_02,SCNV::ZNF296,1,0.1
xgboost,random_bank_rep_03,RNA::ABCA10,1,0.1
xgboost,random_bank_rep_03,RNA::ABCA17P,1,0.1
xgboost,random_bank_rep_03,RNA::ABCD1,1,0.1
xgboost,random_bank_rep_03,RNA::ABCG5,1,0.1
xgboost,random_bank_rep_03,RNA::ACAD8,1,0.1
xgboost,random_bank_rep_03,RNA::ACN9,1,0.1
xgboost,random_bank_rep_03,RNA::ACOT4,1,0.1
xgboost,random_bank_rep_03,RNA::ACSBG1,1,0.1
xgboost,random_bank_rep_03,RNA::ACSM5,1,0.1
xgboost,random_bank_rep_03,RNA::AFF3,1,0.1
xgboost,random_bank_rep_03,RNA::ALDH18A1,1,0.1
xgboost,random_bank_rep_03,RNA::ALG2,1,0.1
xgboost,random_bank_rep_03,RNA::AMAC1L3,1,0.1
xgboost,random_bank_rep_03,RNA::AMPD1,1,0.1
xgboost,random_bank_rep_03,RNA::ANAPC16,1,0.1
xgboost,random_bank_rep_03,RNA::ARHGAP6,1,0.1
xgboost,random_bank_rep_03,RNA::ARL3,1,0.1
xgboost,random_bank_rep_03,RNA::ASAP3,5,0.5
xgboost,random_bank_rep_03,RNA::ASXL2,1,0.1
xgboost,random_bank_rep_03,RNA::ATP13A1,1,0.1
xgboost,random_bank_rep_03,RNA::ATP2A3,1,0.1
xgboost,random_bank_rep_03,RNA::ATP5EP2,1,0.1
xgboost,random_bank_rep_03,RNA::ATP8B5P,2,0.2
xgboost,random_bank_rep_03,RNA::ATXN7,1,0.1
xgboost,random_bank_rep_03,RNA::AZI2,1,0.1
xgboost,random_bank_rep_03,RNA::B3GNT5,1,0.1
xgboost,random_bank_rep_03,RNA::BARX1,1,0.1
xgboost,random_bank_rep_03,RNA::BFAR,1,0.1
xgboost,random_bank_rep_03,RNA::C11orf65,1,0.1
xgboost,random_bank_rep_03,RNA::C14orf68,1,0.1
xgboost,random_bank_rep_03,RNA::C15orf21,1,0.1
xgboost,random_bank_rep_03,RNA::C15orf42,1,0.1
xgboost,random_bank_rep_03,RNA::C15orf55,1,0.1
xgboost,random_bank_rep_03,RNA::C15orf59,1,0.1
xgboost,random_bank_rep_03,RNA::C17orf46,1,0.1
xgboost,random_bank_rep_03,RNA::C19orf42,1,0.1
xgboost,random_bank_rep_03,RNA::C1orf135,1,0.1
xgboost,random_bank_rep_03,RNA::C1orf55,1,0.1
xgboost,random_bank_rep_03,RNA::C3orf77,1,0.1
xgboost,random_bank_rep_03,RNA::C5orf60,1,0.1
xgboost,random_bank_rep_03,RNA::C6orf124,1,0.1
xgboost,random_bank_rep_03,RNA::C6orf142,1,0.1
xgboost,random_bank_rep_03,RNA::C6orf147,1,0.1
xgboost,random_bank_rep_03,RNA::C9orf40,1,0.1
xgboost,random_bank_rep_03,RNA::CASP9,1,0.1
xgboost,random_bank_rep_03,RNA::CC2D2A,1,0.1
xgboost,random_bank_rep_03,RNA::CCDC107,1,0.1
xgboost,random_bank_rep_03,RNA::CCDC126,1,0.1
xgboost,random_bank_rep_03,RNA::CCDC142,1,0.1
xgboost,random_bank_rep_03,RNA::CCL1,1,0.1
xgboost,random_bank_rep_03,RNA::CCNJL,1,0.1
xgboost,random_bank_rep_03,RNA::CDC42EP4,1,0.1
xgboost,random_bank_rep_03,RNA::CDH13,1,0.1
xgboost,random_bank_rep_03,RNA::CDH23,1,0.1
xgboost,random_bank_rep_03,RNA::CDK2AP1,1,0.1
xgboost,random_bank_rep_03,RNA::CHRNA7,1,0.1
xgboost,random_bank_rep_03,RNA::CPSF6,1,0.1
xgboost,random_bank_rep_03,RNA::CRYZL1,1,0.1
xgboost,random_bank_rep_03,RNA::CSTF1,1,0.1
xgboost,random_bank_rep_03,RNA::CTAGE4,1,0.1
xgboost,random_bank_rep_03,RNA::CYP21A2,1,0.1
xgboost,random_bank_rep_03,RNA::DCHS2,1,0.1
xgboost,random_bank_rep_03,RNA::DNALI1,2,0.2
xgboost,random_bank_rep_03,RNA::DPM3,1,0.1
xgboost,random_bank_rep_03,RNA::DRG2,1,0.1
xgboost,random_bank_rep_03,RNA::EEF1A1P9,4,0.4
xgboost,random_bank_rep_03,RNA::EFNA2,1,0.1
xgboost,random_bank_rep_03,RNA::ERP44,1,0.1
xgboost,random_bank_rep_03,RNA::FADD,1,0.1
xgboost,random_bank_rep_03,RNA::FAM13AOS,1,0.1
xgboost,random_bank_rep_03,RNA::FAM151A,1,0.1
xgboost,random_bank_rep_03,RNA::FASTKD2,1,0.1
xgboost,random_bank_rep_03,RNA::FCHSD2,1,0.1
xgboost,random_bank_rep_03,RNA::FCRL3,1,0.1
xgboost,random_bank_rep_03,RNA::FGFBP2,1,0.1
xgboost,random_bank_rep_03,RNA::FTHL3,2,0.2
xgboost,random_bank_rep_03,RNA::FXC1,1,0.1
xgboost,random_bank_rep_03,RNA::FZD4,1,0.1
xgboost,random_bank_rep_03,RNA::GALR1,1,0.1
xgboost,random_bank_rep_03,RNA::GATA2,1,0.1
xgboost,random_bank_rep_03,RNA::GFI1B,1,0.1
xgboost,random_bank_rep_03,RNA::GOT2,1,0.1
xgboost,random_bank_rep_03,RNA::GPR143,1,0.1
xgboost,random_bank_rep_03,RNA::GPR89B,1,0.1
xgboost,random_bank_rep_03,RNA::GPX3,1,0.1
xgboost,random_bank_rep_03,RNA::GRIK1,1,0.1
xgboost,random_bank_rep_03,RNA::HAX1,1,0.1
xgboost,random_bank_rep_03,RNA::HERC5,1,0.1
xgboost,random_bank_rep_03,RNA::HNRNPA3P1,2,0.2
xgboost,random_bank_rep_03,RNA::HOXB7,1,0.1
xgboost,random_bank_rep_03,RNA::HPS3,1,0.1
xgboost,random_bank_rep_03,RNA::HUS1B,1,0.1
xgboost,random_bank_rep_03,RNA::KGFLP2,1,0.1
xgboost,random_bank_rep_03,RNA::KIAA0195,1,0.1
xgboost,random_bank_rep_03,RNA::LCN12,1,0.1
xgboost,random_bank_rep_03,RNA::LDLRAD2,1,0.1
xgboost,random_bank_rep_03,RNA::LEPREL2,1,0.1
xgboost,random_bank_rep_03,RNA::LIAS,1,0.1
xgboost,random_bank_rep_03,RNA::LOC100128573,1,0.1
xgboost,random_bank_rep_03,RNA::LOC100133612,1,0.1
xgboost,random_bank_rep_03,RNA::LOC341056,1,0.1
xgboost,random_bank_rep_03,RNA::LOC647309,1,0.1
xgboost,random_bank_rep_03,RNA::LRRTM4,1,0.1
xgboost,random_bank_rep_03,RNA::LSM14A,2,0.2
xgboost,random_bank_rep_03,RNA::MAEL,1,0.1
xgboost,random_bank_rep_03,RNA::MAT1A,1,0.1
xgboost,random_bank_rep_03,RNA::MCOLN1,1,0.1
xgboost,random_bank_rep_03,RNA::MEX3C,1,0.1
xgboost,random_bank_rep_03,RNA::MFSD11,1,0.1
xgboost,random_bank_rep_03,RNA::MFSD2B,2,0.2
xgboost,random_bank_rep_03,RNA::MGST1,1,0.1
xgboost,random_bank_rep_03,RNA::MOCOS,1,0.1
xgboost,random_bank_rep_03,RNA::MS4A15,1,0.1
xgboost,random_bank_rep_03,RNA::NECAP2,1,0.1
xgboost,random_bank_rep_03,RNA::NEK5,1,0.1
xgboost,random_bank_rep_03,RNA::NEUROG2,1,0.1
xgboost,random_bank_rep_03,RNA::NEUROG3,1,0.1
xgboost,random_bank_rep_03,RNA::NFIA,1,0.1
xgboost,random_bank_rep_03,RNA::NPLOC4,1,0.1
xgboost,random_bank_rep_03,RNA::OAT,1,0.1
xgboost,random_bank_rep_03,RNA::PAFAH1B1,1,0.1
xgboost,random_bank_rep_03,RNA::PARK7,1,0.1
xgboost,random_bank_rep_03,RNA::PCBP3,1,0.1
xgboost,random_bank_rep_03,RNA::PFN2,1,0.1
xgboost,random_bank_rep_03,RNA::PLCB4,1,0.1
xgboost,random_bank_rep_03,RNA::PLCZ1,1,0.1
xgboost,random_bank_rep_03,RNA::PLEK2,1,0.1
xgboost,random_bank_rep_03,RNA::PMPCB,1,0.1
xgboost,random_bank_rep_03,RNA::POU6F2,1,0.1
xgboost,random_bank_rep_03,RNA::PPIAL4C,1,0.1
xgboost,random_bank_rep_03,RNA::PPP3CC,1,0.1
xgboost,random_bank_rep_03,RNA::PSMA8,1,0.1
xgboost,random_bank_rep_03,RNA::PTAR1,1,0.1
xgboost,random_bank_rep_03,RNA::PTDSS1,1,0.1
xgboost,random_bank_rep_03,RNA::RAVER2,1,0.1
xgboost,random_bank_rep_03,RNA::RDH16,1,0.1
xgboost,random_bank_rep_03,RNA::RGS20,1,0.1
xgboost,random_bank_rep_03,RNA::RGS9,2,0.2
xgboost,random_bank_rep_03,RNA::RNF183,1,0.1
xgboost,random_bank_rep_03,RNA::RRP8,1,0.1
xgboost,random_bank_rep_03,RNA::S100PBP,1,0.1
xgboost,random_bank_rep_03,RNA::SGCA,1,0.1
xgboost,random_bank_rep_03,RNA::SIX5,1,0.1
xgboost,random_bank_rep_03,RNA::SLC2A4,1,0.1
xgboost,random_bank_rep_03,RNA::SLC47A1,1,0.1
xgboost,random_bank_rep_03,RNA::SLC7A2,1,0.1
xgboost,random_bank_rep_03,RNA::SMAD7,1,0.1
xgboost,random_bank_rep_03,RNA::SRP19,1,0.1
xgboost,random_bank_rep_03,RNA::SUPT5H,1,0.1
xgboost,random_bank_rep_03,RNA::TADA2B,1,0.1
xgboost,random_bank_rep_03,RNA::TAT,1,0.1
xgboost,random_bank_rep_03,RNA::TATDN2,1,0.1
xgboost,random_bank_rep_03,RNA::THBS3,1,0.1
xgboost,random_bank_rep_03,RNA::THRAP3,1,0.1
xgboost,random_bank_rep_03,RNA::TMEM97,1,0.1
xgboost,random_bank_rep_03,RNA::TOB2,1,0.1
xgboost,random_bank_rep_03,RNA::TOP1P2,1,0.1
xgboost,random_bank_rep_03,RNA::TOX,1,0.1
xgboost,random_bank_rep_03,RNA::TP53I3,2,0.2
xgboost,random_bank_rep_03,RNA::TRIB1,1,0.1
xgboost,random_bank_rep_03,RNA::TRIM67,1,0.1
xgboost,random_bank_rep_03,RNA::TSKU,1,0.1
xgboost,random_bank_rep_03,RNA::TSPAN14,1,0.1
xgboost,random_bank_rep_03,RNA::TTC39C,1,0.1
xgboost,random_bank_rep_03,RNA::TXLNA,1,0.1
xgboost,random_bank_rep_03,RNA::TXNDC12,1,0.1
xgboost,random_bank_rep_03,RNA::UGT1A10,1,0.1
xgboost,random_bank_rep_03,RNA::UPF0639,1,0.1
xgboost,random_bank_rep_03,RNA::USP30,1,0.1
xgboost,random_bank_rep_03,RNA::VPS52,1,0.1
xgboost,random_bank_rep_03,RNA::WNT8A,1,0.1
xgboost,random_bank_rep_03,RNA::WWC2,1,0.1
xgboost,random_bank_rep_03,RNA::ZBTB42,1,0.1
xgboost,random_bank_rep_03,RNA::ZFP36,1,0.1
xgboost,random_bank_rep_03,RNA::ZNF425,1,0.1
xgboost,random_bank_rep_03,RNA::ZNF443,1,0.1
xgboost,random_bank_rep_03,RNA::ZNF460,1,0.1
xgboost,random_bank_rep_03,RNA::ZNF721,1,0.1
xgboost,random_bank_rep_03,RNA::ZSCAN29,1,0.1
xgboost,random_bank_rep_03,RNA::ZSWIM1,1,0.1
xgboost,random_bank_rep_03,SCNV::FCN3,1,0.1
xgboost,random_bank_rep_03,SCNV::FFAR3,1,0.1
xgboost,random_bank_rep_03,SCNV::KIF1B,1,0.1
xgboost,random_bank_rep_03,SCNV::ZNF296,1,0.1
xgboost,random_bank_rep_03,SCNV::snoU13|ENSG00000238506.1,1,0.1
xgboost,random_bank_rep_04,RNA::ABHD5,1,0.1
xgboost,random_bank_rep_04,RNA::ACAD8,1,0.1
xgboost,random_bank_rep_04,RNA::ADAM8,1,0.1
xgboost,random_bank_rep_04,RNA::ADH6,1,0.1
xgboost,random_bank_rep_04,RNA::ALG14,1,0.1
xgboost,random_bank_rep_04,RNA::ANAPC16,1,0.1
xgboost,random_bank_rep_04,RNA::ANGPTL7,1,0.1
xgboost,random_bank_rep_04,RNA::ANKRD20A3,1,0.1
xgboost,random_bank_rep_04,RNA::ANKRD31,1,0.1
xgboost,random_bank_rep_04,RNA::ANO5,1,0.1
xgboost,random_bank_rep_04,RNA::APOBEC2,1,0.1
xgboost,random_bank_rep_04,RNA::APOC4,1,0.1
xgboost,random_bank_rep_04,RNA::ARHGAP36,1,0.1
xgboost,random_bank_rep_04,RNA::ARHGEF1,1,0.1
xgboost,random_bank_rep_04,RNA::ARHGEF15,1,0.1
xgboost,random_bank_rep_04,RNA::ASAP3,3,0.3
xgboost,random_bank_rep_04,RNA::ATE1,1,0.1
xgboost,random_bank_rep_04,RNA::ATP13A1,1,0.1
xgboost,random_bank_rep_04,RNA::ATP2A3,1,0.1
xgboost,random_bank_rep_04,RNA::ATP5EP2,1,0.1
xgboost,random_bank_rep_04,RNA::ATP7B,1,0.1
xgboost,random_bank_rep_04,RNA::ATP8B5P,1,0.1
xgboost,random_bank_rep_04,RNA::BCKDHA,1,0.1
xgboost,random_bank_rep_04,RNA::BCL11B,1,0.1
xgboost,random_bank_rep_04,RNA::BFAR,1,0.1
xgboost,random_bank_rep_04,RNA::BTRC,1,0.1
xgboost,random_bank_rep_04,RNA::C10orf131,1,0.1
xgboost,random_bank_rep_04,RNA::C14orf102,1,0.1
xgboost,random_bank_rep_04,RNA::C15orf21,1,0.1
xgboost,random_bank_rep_04,RNA::C15orf34,1,0.1
xgboost,random_bank_rep_04,RNA::C17orf103,1,0.1
xgboost,random_bank_rep_04,RNA::C17orf46,1,0.1
xgboost,random_bank_rep_04,RNA::C18orf26,1,0.1
xgboost,random_bank_rep_04,RNA::C18orf56,1,0.1
xgboost,random_bank_rep_04,RNA::C3orf38,1,0.1
xgboost,random_bank_rep_04,RNA::C3orf43,1,0.1
xgboost,random_bank_rep_04,RNA::C3orf77,1,0.1
xgboost,random_bank_rep_04,RNA::C4A,1,0.1
xgboost,random_bank_rep_04,RNA::C9orf78,1,0.1
xgboost,random_bank_rep_04,RNA::CALHM1,1,0.1
xgboost,random_bank_rep_04,RNA::CBLL1,1,0.1
xgboost,random_bank_rep_04,RNA::CCDC107,1,0.1
xgboost,random_bank_rep_04,RNA::CCDC126,1,0.1
xgboost,random_bank_rep_04,RNA::CCDC142,1,0.1
xgboost,random_bank_rep_04,RNA::CCDC58,1,0.1
xgboost,random_bank_rep_04,RNA::CCDC72,1,0.1
xgboost,random_bank_rep_04,RNA::CDH13,1,0.1
xgboost,random_bank_rep_04,RNA::CDH20,1,0.1
xgboost,random_bank_rep_04,RNA::CDK11B,1,0.1
xgboost,random_bank_rep_04,RNA::CEBPA,1,0.1
xgboost,random_bank_rep_04,RNA::CECR7,1,0.1
xgboost,random_bank_rep_04,RNA::CLIC6,1,0.1
xgboost,random_bank_rep_04,RNA::COG2,1,0.1
xgboost,random_bank_rep_04,RNA::CRLS1,1,0.1
xgboost,random_bank_rep_04,RNA::CRYZL1,1,0.1
xgboost,random_bank_rep_04,RNA::CSTF1,1,0.1
xgboost,random_bank_rep_04,RNA::CYP4F12,1,0.1
xgboost,random_bank_rep_04,RNA::DAD1,1,0.1
xgboost,random_bank_rep_04,RNA::DBNDD2,1,0.1
xgboost,random_bank_rep_04,RNA::DCUN1D3,1,0.1
xgboost,random_bank_rep_04,RNA::DDOST,1,0.1
xgboost,random_bank_rep_04,RNA::DIS3L2,1,0.1
xgboost,random_bank_rep_04,RNA::DNALI1,2,0.2
xgboost,random_bank_rep_04,RNA::EEF1A1P9,3,0.3
xgboost,random_bank_rep_04,RNA::EIF1B,1,0.1
xgboost,random_bank_rep_04,RNA::ERP44,1,0.1
xgboost,random_bank_rep_04,RNA::FAM124A,1,0.1
xgboost,random_bank_rep_04,RNA::FAM171B,1,0.1
xgboost,random_bank_rep_04,RNA::FAM98B,1,0.1
xgboost,random_bank_rep_04,RNA::FANCF,1,0.1
xgboost,random_bank_rep_04,RNA::FBXO21,1,0.1
xgboost,random_bank_rep_04,RNA::FCRLB,1,0.1
xgboost,random_bank_rep_04,RNA::FGFBP2,1,0.1
xgboost,random_bank_rep_04,RNA::FMOD,1,0.1
xgboost,random_bank_rep_04,RNA::FNTB,1,0.1
xgboost,random_bank_rep_04,RNA::FOLH1B,1,0.1
xgboost,random_bank_rep_04,RNA::G6PC2,1,0.1
xgboost,random_bank_rep_04,RNA::GALNS,1,0.1
xgboost,random_bank_rep_04,RNA::GBA,1,0.1
xgboost,random_bank_rep_04,RNA::GCSH,1,0.1
xgboost,random_bank_rep_04,RNA::GLIS1,1,0.1
xgboost,random_bank_rep_04,RNA::GPR182,1,0.1
xgboost,random_bank_rep_04,RNA::GPR55,1,0.1
xgboost,random_bank_rep_04,RNA::GTPBP5,1,0.1
xgboost,random_bank_rep_04,RNA::H6PD,1,0.1
xgboost,random_bank_rep_04,RNA::HERC2,1,0.1
xgboost,random_bank_rep_04,RNA::HIST1H1E,1,0.1
xgboost,random_bank_rep_04,RNA::HIST1H2BG,1,0.1
xgboost,random_bank_rep_04,RNA::HNRNPA3P1,1,0.1
xgboost,random_bank_rep_04,RNA::IFNE,1,0.1
xgboost,random_bank_rep_04,RNA::KCNJ11,1,0.1
xgboost,random_bank_rep_04,RNA::KCNK15,1,0.1
xgboost,random_bank_rep_04,RNA::KDELR1,1,0.1
xgboost,random_bank_rep_04,RNA::KIAA0649,1,0.1
xgboost,random_bank_rep_04,RNA::KIF5B,1,0.1
xgboost,random_bank_rep_04,RNA::KRT33B,1,0.1
xgboost,random_bank_rep_04,RNA::LGALS7,1,0.1
xgboost,random_bank_rep_04,RNA::LOC100132724,1,0.1
xgboost,random_bank_rep_04,RNA::LOC148413,1,0.1
xgboost,random_bank_rep_04,RNA::LOC341056,1,0.1
xgboost,random_bank_rep_04,RNA::LOC442454,1,0.1
xgboost,random_bank_rep_04,RNA::LOC644936,1,0.1
xgboost,random_bank_rep_04,RNA::LOC90784,1,0.1
xgboost,random_bank_rep_04,RNA::LRRC42,1,0.1
xgboost,random_bank_rep_04,RNA::LRRTM4,1,0.1
xgboost,random_bank_rep_04,RNA::LSM14A,1,0.1
xgboost,random_bank_rep_04,RNA::MAK16,1,0.1
xgboost,random_bank_rep_04,RNA::MASTL,1,0.1
xgboost,random_bank_rep_04,RNA::MBNL2,1,0.1
xgboost,random_bank_rep_04,RNA::MFSD2B,1,0.1
xgboost,random_bank_rep_04,RNA::MGC45800,1,0.1
xgboost,random_bank_rep_04,RNA::MOCOS,1,0.1
xgboost,random_bank_rep_04,RNA::MRPS5,1,0.1
xgboost,random_bank_rep_04,RNA::MXRA8,1,0.1
xgboost,random_bank_rep_04,RNA::MYO5A,1,0.1
xgboost,random_bank_rep_04,RNA::NEUROG2,1,0.1
xgboost,random_bank_rep_04,RNA::NEUROG3,1,0.1
xgboost,random_bank_rep_04,RNA::NFIA,4,0.4
xgboost,random_bank_rep_04,RNA::NOC2L,1,0.1
xgboost,random_bank_rep_04,RNA::NPLOC4,1,0.1
xgboost,random_bank_rep_04,RNA::NT5C3,1,0.1
xgboost,random_bank_rep_04,RNA::NUDT6,1,0.1
xgboost,random_bank_rep_04,RNA::OR5B2,1,0.1
xgboost,random_bank_rep_04,RNA::P2RX3,1,0.1
xgboost,random_bank_rep_04,RNA::PDE6A,1,0.1
xgboost,random_bank_rep_04,RNA::PDIA4,1,0.1
xgboost,random_bank_rep_04,RNA::PFN2,1,0.1
xgboost,random_bank_rep_04,RNA::PGRMC2,1,0.1
xgboost,random_bank_rep_04,RNA::PHYH,1,0.1
xgboost,random_bank_rep_04,RNA::PIK3R6,1,0.1
xgboost,random_bank_rep_04,RNA::PL-5283,1,0.1
xgboost,random_bank_rep_04,RNA::PLCZ1,1,0.1
xgboost,random_bank_rep_04,RNA::PLEKHA8,1,0.1
xgboost,random_bank_rep_04,RNA::PLEKHO1,1,0.1
xgboost,random_bank_rep_04,RNA::PLSCR1,2,0.2
xgboost,random_bank_rep_04,RNA::PPCDC,1,0.1
xgboost,random_bank_rep_04,RNA::PPIAL4C,2,0.2
